Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Who invited you to take this survey (type in first and last name)?,Which of the following statements describes you (select all that apply).,How would you rate this product? - 1,What do you like about this product?,What do you Dislike about this product?,How could we improve this product?,WTP,About how often do you take a prescribed medication?,About how often does the person you care for need to take a prescribed medication?,How many prescribed medications do you currently take? - Selected Choice,How many prescribed medications do you currently take? - Other (type amount) - Text,How many prescribed medications does the person you care for currently take? - Selected Choice,How many prescribed medications does the person you care for currently take? - Other (type amount) - Text,About how often do you FORGET take a prescribed medication?,About how often does the person you care for FORGET to take a prescribed medication?,What do you currently use to remind you to take your medications? - Selected Choice,What do you currently use to remind you to take your medications? - Other - Text,What do you currently use to remind the person you care for to take medications? - Selected Choice,What do you currently use to remind the person you care for to take medications? - Other - Text,About how often do you take a nutritional supplement that is a pill?,How many nutritional supplements do you currently take? - Selected Choice,How many nutritional supplements do you currently take? - Other (type amount) - Text,About how often do you FORGET take your nutritional supplement(s)?,How old are you?,What is your annual Income level in USD ($)?
2/11/2025 21:46,2/11/2025 22:11,IP Address,174.218.186.183,100,1515,TRUE,2/11/2025 22:11,R_6MSDh4Nne1KhS7D,,,,,40.761,-111.8611,anonymous,EN,Todd Jones,I take prescribed medications,7,That it makes sure you never miss a dose. ,I can't go back and review it in more detail to answer this better.,I would probably want it to vibrate instead of a sounding alarm.,5,Daily,,3,,,,Rarely (maybe a couple times a year),,Other,Habit- just take first thing in a.m.,,,,,,,55-64 years old,150K+
2/11/2025 22:08,2/11/2025 22:11,IP Address,66.219.235.64,100,227,TRUE,2/11/2025 22:11,R_3Pc0jp7YUKLbRER,,,,,40.2342,-111.6442,anonymous,EN,Zach Peterson,"I take prescribed medications,I take nutritional supplements",5,I like that it is solving a need for some people.,Seems unnecessary in general.,Less bulky design if possible,20,Daily,,2,,,,At least once a month,,"Phone App,Other",Paper notes,,,,,,,18-24 years old,0 - 10K
2/11/2025 22:05,2/11/2025 22:14,IP Address,73.11.130.154,100,543,TRUE,2/11/2025 22:14,R_5YtFvamzPm6k4MP,,,,,47.6711,-122.1253,anonymous,EN,Riley Smith,"I take prescribed medications,I take nutritional supplements",2,I think this could be helpful for elderly individuals who struggle to remember to take medication. ,"1) this isn’t a problem I, or most of my peers, have. 2) I take multiple medications a day. I saw there is compatibility with a weekly pill container. How would you notify me of individual prescriptions? What if I need to take prescriptions at different times of day, not all prescriptions at the same time? ","First, I think there’s a lot you could do to improve your pitch. The diagrams were not clear, and your problem statement wasn’t super relatable. Regarding the product itself, I think this could be beneficial for a very specific use case. Try to think of additional, more common, adjacent use cases and solve for many with one product. ",15,Daily,,3,,,,Never,,"Siri/Alexa Reminders,Other",I use reminders only for medications that are /not/ prescribed. ,,,,,,,25-34 years old,70K - 100K
2/11/2025 22:02,2/11/2025 22:15,IP Address,68.69.173.138,100,768,TRUE,2/11/2025 22:15,R_799fBZlEInTqOoV,,,,,40.9295,-111.8645,anonymous,EN,Riley Smith,I take prescribed medications,5,The alarm reminder to take medication and phone app.,"The device can't detect if you actually took the meds.  No way of weighing the pill bottle.  If it was able to tell if a pill has been removed from the bottle, the app can't tell if I took/swallowed the pill.",Most meds are kept in a cupboard or drawer with no power outlet.  Make it battery operated or rechargeable.  Have it simply beep at the time of day to take meds.  Removing the bottle from the platform resets the alarm for the next schedule pill taking time.  ,30,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,Pills are by my tooth brush.,,,,,,,55-64 years old,100K - 150K
2/11/2025 22:18,2/11/2025 22:19,IP Address,66.219.235.64,100,27,TRUE,2/11/2025 22:19,R_3OlalUxXkSbrkIM,,,,,40.2342,-111.6442,anonymous,EN,Zach Petersen,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 22:20,2/11/2025 22:21,IP Address,174.204.4.85,100,14,TRUE,2/11/2025 22:21,R_194BeRthe4bICEA,,,,,40.6981,-111.9999,anonymous,EN,Dominique Bohler,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 22:20,2/11/2025 22:26,IP Address,66.7.118.21,100,329,TRUE,2/11/2025 22:26,R_38GkiB2ircLz2uJ,,,,,40.2584,-111.6591,anonymous,EN,Dominique Bohler,I take prescribed medications,7,"It helps to solve a very important and practical issue! I think that it could help a lot of people, including myself.","The inner workings seem a bit complicated - what if it senses something wrong, or if my medications come in a box with assigned dates instead of a bottle?",Maybe notify me with a message on my phone instead of beeping on the machine? A pop-up notification or text instead of emails:),35,Daily,,2,,,,At least once a month,,Other,"The box it comes in already has prescribed dates, I just keep it in my medicine cabinet so I see it",,,,,,,18-24 years old,10K - 40K
2/11/2025 22:27,2/11/2025 22:28,IP Address,136.38.185.139,100,38,TRUE,2/11/2025 22:28,R_6dY81xJT5RDjl08,,,,,40.2329,-111.6688,anonymous,EN,Zach Peterson,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 22:24,2/11/2025 22:30,IP Address,136.36.164.178,100,391,TRUE,2/11/2025 22:30,R_5l0snonBJiMt5DK,,,,,40.2342,-111.6442,anonymous,EN,Zach Peterson,"I take prescribed medications,I take nutritional supplements",4,I like that it has adapters and can be used for large pill containers with compartments. The idea of alarms based on weight isn’t a bad idea especially for people who forget to take things.,It doesn’t address a need I personally have. The main reason I don’t take things is because I’m lazy when it comes to restocking my weekly pill compartments. ,"I don’t see a lot of value in providing the location of the pills. I don’t really understand that part I guess. I’m curious, will this pair with an app or calendar integration so it sends notifications to your phone? Or just emails/texts?",10,Daily,,1,,,,At least once a week,,Other,I just put it by my bed,,,,,,,25-34 years old,70K - 100K
2/11/2025 22:39,2/11/2025 22:39,IP Address,136.36.109.153,100,13,TRUE,2/11/2025 22:39,R_1sigGwSrRkOdUrL,,,,,40.2584,-111.6591,anonymous,EN,Ben Hall,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 22:39,2/11/2025 22:40,IP Address,136.36.109.153,100,66,TRUE,2/11/2025 22:40,R_1dzsWMxgqWiQQOc,,,,,40.2584,-111.6591,anonymous,EN,Ben Hall,I take nutritional supplements,4,It looks super simple. ,Looks cheaply made,Make it look at least a little more sophisticated.,40,,,,,,,,,,,,,Never,1,,At least once a week,18-24 years old,10K - 40K
2/11/2025 22:42,2/11/2025 22:43,IP Address,136.36.109.153,100,66,TRUE,2/11/2025 22:43,R_1FbMVvuyph01tvd,,,,,40.2584,-111.6591,anonymous,EN,Ben Hall,I take prescribed medications,9,I usually forget to take my medication at least once a week. This will help me remember.,How reliable is it?,Can't think of anything.,35,Daily,,1,,,,At least once a week,,Phone App,,,,,,,,18-24 years old,10K - 40K
2/11/2025 22:43,2/11/2025 22:44,IP Address,136.36.109.153,100,60,TRUE,2/11/2025 22:44,R_1ozGXtEz4F88yJl,,,,,40.2584,-111.6591,anonymous,EN,Ben Hall,I take nutritional supplements,5,Looks super helpful for people who take meds.,I just don't like I would buy it.,If it can be used to remind me to take supplements.,20,,,,,,,,,,,,,Rarely (maybe a couple times a year),1,,At least once a month,45-54 years old,70K - 100K
2/11/2025 22:44,2/11/2025 22:45,IP Address,136.36.109.153,100,71,TRUE,2/11/2025 22:45,R_1dipnoNICYNRf2b,,,,,40.2584,-111.6591,anonymous,EN,Ben Hall,I take prescribed medications,9,I love this! Half the anxiety I experience comes from just forgetting to take my meds in the first place.,Nothing!,Just make it cheap I guess.,50,Daily,,1,,,,At least once a week,,Phone App,,,,,,,,18-24 years old,
2/11/2025 23:37,2/11/2025 23:39,IP Address,47.158.178.226,100,124,TRUE,2/11/2025 23:39,R_3jByRTse5JFXSRJ,,,,,34.1619,-116.4335,anonymous,EN,Brennan Vanwey,I take nutritional supplements,6,"Useful, could prevent overdosing",Don’t need it for myself,,35,,,,,,,,,,,,,Daily,2,,At least once a week,25-34 years old,70K - 100K
2/12/2025 0:30,2/12/2025 0:33,IP Address,73.98.221.34,100,171,TRUE,2/12/2025 0:33,R_3ivd0DiK2aHPegx,,,,,40.3769,-111.7958,anonymous,EN,Matthew Johnston,I take prescribed medications,7,This is something that would work well for people who tend to forget to take their medication.,I’m not sure how the multiple pills container would work.,,35,Daily,,1,,,,Rarely (maybe a couple times a year),,Siri/Alexa Reminders,,,,,,,,45-54 years old,150K+
2/12/2025 1:31,2/12/2025 1:35,IP Address,12.74.98.117,100,289,TRUE,2/12/2025 1:35,R_13qY2H8OOqvwgBH,,,,,34.0849,-118.2943,anonymous,EN,Emma Perez,I take nutritional supplements,8,The convenient and helpfulness of it,I worry may not do well with multiple doses of pills,,40,,,,,,,,,,,,,Daily,2,,Never,35-44 years old,70K - 100K
2/12/2025 7:51,2/12/2025 7:51,IP Address,73.153.67.138,100,23,TRUE,2/12/2025 7:51,R_60GjxGKEzsQZh1O,,,,,39.5407,-104.9708,anonymous,EN,Joseph Christensen ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/12/2025 8:02,2/12/2025 8:04,IP Address,104.187.254.75,100,133,TRUE,2/12/2025 8:04,R_1uMNL87ICyRwzHb,,,,,33.1494,-96.828,anonymous,EN,Annie Rawson,"I take prescribed medications,I take nutritional supplements",8,Convenience and innovativness!,nothing,nothing,50,At least once a week,,2,,,,Never,,Phone App,,,,,,,,25-34 years old,100K - 150K
